pathway	SRR6267379	SRR6267380	SRR6267381	SRR6267382	SRR6267383	SRR6267384	SRR6267385	SRR6267386	SRR6267387	SRR6267388	SRR6267389	SRR6267390	SRR6267391	SRR6267392	SRR6267393	SRR6267394	SRR6267395	SRR6267396	SRR6267397	SRR6267398	SRR6267399	SRR6267400	SRR6267401	SRR6267402	SRR6267403	SRR6267404	SRR6267405	SRR6267406	SRR6267407	SRR6267408	SRR6267409	SRR6267410	SRR6267411	SRR6267412	SRR6267413	SRR6267414	SRR6267415	SRR6267416	SRR6267417	SRR6267418	SRR6267419	SRR6267420	SRR6267421	SRR6267422	SRR6267423	SRR6267424	SRR6267425	SRR6267426	SRR6267427	SRR6267428	SRR6267429	SRR6267430	SRR6267431	SRR6267432	SRR6267433	SRR6267434	SRR6267435	SRR6267436	SRR6267437	SRR6267438	SRR6267439	SRR6267440	SRR6267441	SRR6267442	SRR6267443	SRR6267444	SRR6267445	SRR6267446	SRR6267447	SRR6267448	SRR6267449	SRR6267450	SRR6267451	SRR6267452	SRR6267453	SRR6267454	SRR6267455	SRR6267456	SRR6267457	SRR6267458	SRR6267459	SRR6267460	SRR6267461	SRR6267462	SRR6267463	SRR6267464	SRR6267465	SRR6267466	SRR6267467	SRR6267468	SRR6267469	SRR6267470	SRR6267471	SRR6267472	SRR6267473	SRR6267474	SRR6267475	SRR6267476	SRR6267477	SRR6267478	SRR6267479	SRR6267480	SRR6267481	SRR6267482	SRR6267483	SRR6267484	SRR6267485	SRR6267486	SRR6267487	SRR6267488	SRR6267489	SRR6267490	SRR6267491	SRR6267492	SRR6267493	SRR6267494	SRR6267495	SRR6267496	SRR6267497	SRR6267498	SRR6267499	SRR6267500	SRR6267501	SRR6267502	SRR6267503	SRR6267504	SRR6267505	SRR6267506	SRR6267507	SRR6267508	SRR6267509	SRR6267510	SRR6267511	SRR6267512	SRR6267513	SRR6267514	SRR6267515	SRR6267516	SRR6267517	SRR6267518	SRR6267519	SRR6267520	SRR6267521	SRR6267522	SRR6267523	SRR6267524	SRR6267525	SRR6267526	SRR6267527	SRR6267528	SRR6267529	SRR6267530	SRR6267531	SRR6267532	SRR6267533	SRR6267534	SRR6267535	SRR6267536	SRR6267537	SRR6267538	SRR6267539	SRR6267540	SRR6267541	SRR6267542	SRR6267543	SRR6267544	SRR6267545	SRR6267546	SRR6267547	SRR6267548	SRR6267549	SRR6267550	SRR6267551	SRR6267552	SRR6267553	SRR6267554	SRR6267555	SRR6267556	SRR6267557	SRR6267558	SRR6267559	SRR6267560	SRR6267561	SRR6267562	SRR6267563	SRR6267564	SRR6267565	SRR6267566	SRR6267567	SRR6267568	SRR6267569	SRR6267570	SRR6267571	SRR6267572	SRR6267573	SRR6267574	SRR6267575	SRR6267576	SRR6267577	SRR6267578	SRR6267579	SRR6267580	SRR6267581	SRR6267582	SRR6267583	SRR6267584	SRR6267585	SRR6267586	SRR6267587	SRR6267588	SRR6267589	SRR6267590	SRR6267591	SRR6267592	SRR6267593	SRR6267594	SRR6267595	SRR6267596	SRR6267597	SRR6267598	SRR6267599	SRR6267600	SRR6267601	SRR6267602	SRR6267603	SRR6267604	SRR6267605	SRR6267606	SRR6267607	SRR6267608	SRR6267609	SRR6267610	SRR6267611	SRR6267612	SRR6267613	SRR6267614	SRR6267615	SRR6267616	SRR6267617	SRR6267618	SRR6267619	SRR6267620	SRR6267621	SRR6267622	SRR6267623	SRR6267624	SRR6267625	SRR6267626	SRR6267627	SRR6267628	SRR6267629	SRR6267630	SRR6267631	SRR6267632	SRR6267633	SRR6267634	SRR6267635	SRR6267636	SRR6267637	SRR6267638	SRR6267639	SRR6267640	SRR6267641	SRR6267642	SRR6267643	SRR6267644	SRR6267645	SRR6267646	SRR6267647	SRR6267648	SRR6267649	SRR6267650	SRR6267651	SRR6267652	SRR6267653	SRR6267654	SRR6267655	SRR6267656	SRR6267657	SRR6267658	SRR6267659	SRR6267660	SRR6267661	SRR6267662	SRR6267663	SRR6267664	SRR6267665	SRR6267666	SRR6267667	SRR6267668	SRR6267669	SRR6267670	SRR6267671	SRR6267672	SRR6267673	SRR6267674	SRR6267675	SRR6267676	SRR6267677	SRR6267678	SRR6267679	SRR6267680	SRR6267681	SRR6267682	SRR6267683	SRR6267684	SRR6267685	SRR6267686	SRR6267687	SRR6267688	SRR6267689	SRR6267690	SRR6267691	SRR6267692	SRR6267693	SRR6267694	SRR6267695	SRR6267696	SRR6267697	SRR6267698	SRR6267699	SRR6267700	SRR6267701	SRR6267702	SRR6267703	SRR6267704	SRR6267705	SRR6267706	SRR6267707	SRR6267708	SRR6267709	SRR6267710	SRR6267711	SRR6267712	SRR6267713	SRR6267714	SRR6267715	SRR6267716	SRR6267717	SRR6267718	SRR6267719	SRR6267720	SRR6267721	SRR6267722	SRR6267723	SRR6267724	SRR6267725	SRR6267726	SRR6267727	SRR6267728	SRR6267729	SRR6267730	SRR6267731	SRR6267732	SRR6267733	SRR6267734	SRR6267735	SRR6267736	SRR6267737	SRR6267738	SRR6267739	SRR6267740	SRR6267741	SRR6267742	SRR6267743	SRR6267744	SRR6267745	SRR6267746	SRR6267747	SRR6267748	SRR6267749	SRR6267750	SRR6267751	SRR6267752	SRR6267753	SRR6267754	SRR6267755	SRR6267756	SRR6267757	SRR6267758	SRR6267759	SRR6267760	SRR6267761	SRR6267762	SRR6267763	SRR6267764	SRR6267765	SRR6267766	SRR6267767	SRR6267768	SRR6267769	SRR6267770	SRR6267771	SRR6267772	SRR6267773	SRR6267774	SRR6267775	SRR6267776	SRR6267777	SRR6267778	SRR6267779	SRR6267780	SRR6267781	SRR6267782	SRR6267783	SRR6267784	SRR6267785	SRR6267786	SRR6267787	SRR6267788	SRR6267789	SRR6267790	SRR6267791	SRR6267792	SRR6267793	SRR6267794	SRR6267795	SRR6267796	SRR6267797	SRR6267798	SRR6267799	SRR6267800	SRR6267801	SRR6267802	SRR6267803	SRR6267804	SRR6267805	SRR6267806	SRR6267807	SRR6267808	SRR6267809	SRR6267810	SRR6267811	SRR6267812	SRR6267813	SRR6267814	SRR6267815	SRR6267816	SRR6267817	SRR6267818	SRR6267819
1CMET2-PWY	16737.937229325893	21322.423925969648	22331.737532661828	19587.35530564057	39760.342405985226	14679.096470901512	15462.659088071183	21819.38376014008	9170.176765943883	16846.106969235367	22879.920215845206	18134.068756076656	12721.794661378848	40221.89554356081	18526.905386213977	19389.88124195629	19983.80709531199	15305.262048550378	17186.29911330083	59077.91743343511	18128.463534458893	2046.4239669644421	13172.911720693997	4097.265203697441	9576.201312677798	16734.410759440827	10297.365395678919	13658.271252256318	19695.10868574794	21463.1278565333	16372.969803628132	15799.780982120925	40808.95399582217	15120.287177513737	29237.744833280078	12984.397709580533	15990.471240728211	15038.122314469969	3511.1457450236726	42417.00969962689	15860.482418147454	15231.49182221961	25785.928927910853	22948.507314491802	12452.352240036053	17472.4901793339	16287.802352703857	21257.132355560774	19443.38588299324	19498.41418676166	13438.932007363757	24212.137370649103	19197.992178697383	19427.36955589922	15486.73188142914	25770.123355968364	23250.05477191716	43437.03707194529	33480.535949321784	32180.11424894672	32265.258803620443	20571.48473405303	38915.44330852068	17570.97525010302	18182.12802457684	2649.4456338007485	6677.229419690302	14772.444132723029	6829.154151114167	15265.267359371033	7911.62323305262	6694.41324341252	20899.114002636208	22855.555248986548	3092.8261485230914	36498.18498336701	2297.9073782317823	10852.228616824408	19676.507000584013	52417.09836214587	13986.19245025438	27385.58861361567	29982.681502348496	41226.63239987381	8635.847121702212	9811.830468643719	12104.57613686644	21459.333252879165	13262.942339814239	15271.788162018855	19362.291845883115	11587.354635867141	24575.255645302113	27269.016724432327	12063.411085624868	13751.851087737265	9250.738624739939	26890.84451552059	17458.742135551573	16341.12031325772	10628.912435875225	14631.469034847827	14006.350313557072	12097.634807293503	17938.15473409159	13373.535111193885	14071.63237997678	16638.278573162264	23252.924187109766	15603.92227455906	39945.551426390004	17060.411884925677	13385.968175382339	20183.752506860106	20663.05017319689	26257.336910933514	19129.037831013844	19336.184260319897	15236.816844825555	27928.72931466181	13564.105243198313	29441.94630964678	21257.016868021885	13364.762977642617	12066.609443155434	18505.901603246904	9675.45525681272	20949.663589131756	9117.216396180867	12749.885341962934	19104.253554004787	17364.11389063225	21060.20751389917	13631.514741218309	17075.697590787717	20263.109957665758	26038.58075658247	20170.54948869787	14864.185253720461	15883.073819394482	15097.310012339705	15985.974368850795	20645.13907319031	19337.06222806619	34228.109918865586	19182.48096775704	9649.12935065922	7562.985502450293	17482.8677504054	19729.518151526285	17415.776416629385	22916.161170192423	46259.59065394585	21577.419260395563	21947.687180973157	15504.821499342903	25488.842437043808	13842.71696032757	16162.16170829134	43457.3313417278	45134.61340601625	10406.111777076294	21941.792132165174	51366.5466261024	10989.11172761514	49489.33247085881	2423.3039455627472	37019.13996249759	34345.31443961991	17401.37048231693	15759.890745821382	9076.83174019511	6383.120369861436	15428.58591804048	14564.579327026775	10151.774499967949	4515.257026064026	12722.279873926453	3905.776880306403	18565.86627393215	15990.100815230364	18889.624818189517	11446.678311393038	5892.3953864479045	39362.21549756042	31977.554326701054	29531.11288098178	14710.245486290662	14045.341010792587	17589.292009729754	47789.25278785251	51015.34660829979	20423.21404808838	3714.0658737697668	53861.69295404723	26738.465389279503	16697.29785738932	15529.960661636856	12653.890566466756	18207.489442950035	12713.010279642123	20511.99637926342	12296.345236191122	16242.82450227795	51235.62355899184	17837.42912142962	22957.927118939693	19205.806598430587	15687.70477904601	41224.743261974494	16032.380127278371	9475.959271192243	11908.877939385085	9264.206557746242	18982.789833235733	42779.821279369804	15738.614742907956	19345.67971502933	14046.587813034346	21409.31609623337	17286.0032718609	12809.88551124761	20777.049833103974	21438.911045922137	16987.72914645073	23752.91953770212	14625.658924882748	14760.593875069873	14711.614786338978	52632.61720450782	12679.328872535481	31029.417270973754	13176.165740009676	18708.161644330772	13712.548204433482	34942.66382031092	38707.91193474292	18538.68342751993	12672.755296709114	36398.640738953145	18617.702013843984	51665.29061637843	18237.84850409727	37032.067901860304	20725.631413162057	18161.948383378094	9619.608160350923	8968.46830780567	21700.320080580554	11160.871856263095	12744.549315498516	32356.641066729222	21911.3126550346	30082.66383389321	4528.495964337307	22995.591907566246	28281.443576571575	20547.541158270327	20542.928406865452	21272.141748075384	44348.39742446966	20691.688200403616	7916.805874001344	41928.3399673694	2673.12166732413	5149.402117553484	7760.686912789177	8086.19208286925	14965.051650484967	13970.061544737282	19544.130207088685	15191.258227804694	19582.76437704261	23218.654567402697	20113.898769394236	16084.160338510388	25276.98136635292	36256.49954884645	19110.278870375183	35123.39896829605	19154.050338903882	15866.69225095938	16535.97849604865	18725.714259508237	16818.248377155054	20133.981857776504	13415.725938959391	16507.992165516793	22875.34767069883	34378.0137607518	16072.113054084604	19318.728789759203	17628.297257177604	17241.95595479991	17666.61466911802	13279.187593062466	19940.070682092926	11773.844535543667	8605.13346470019	12275.3684736256	18030.42329149043	9850.488993152365	11053.566067186872	2884.996332219061	14371.99794873729	12953.982496736075	21464.236284317827	11619.705689402886	48549.19635781035	19094.633113264474	19292.816069369917	16202.481195318123	15322.296576326149	18591.889550596406	18643.108756221496	16722.589510975424	16228.736504435221	26657.08256881384	16987.19678661857	14656.224326882959	12107.370560463169	16890.915826122833	19497.217337234782	14873.928172113016	20226.896445370516	23709.52914047851	38744.132066298356	18870.117237990748	17256.67403395006	22514.59771135071	34892.10183900924	17265.97870222796	14549.992011654089	43289.05280217238	14745.538249218615	14931.431850655974	27479.780812619483	47908.97181705167	17972.052788393536	15332.985412755066	43564.66709226252	44665.221999689114	19134.709296397163	19618.657656178504	12399.510745452308	46895.71168413271	10848.663771462616	17235.40029186786	12712.942311748317	27375.81101889045	12425.483997919522	4999.858503821659	14946.777385432548	14382.696709976986	14222.69483565997	18080.18343711086	12075.409301066193	11494.019685462756	33045.086489925285	14059.838083947156	32450.698739025738	17087.050400428074	17942.992241756423	21200.820325349596	16771.32332514194	11823.274379490776	29205.455086546113	24060.992021387156	15706.247113983962	16175.05709194507	11776.143425138687	40534.66659815012	6598.712724275034	2752.6190214400954	14308.94034383103	35650.63666127468	36697.49439570252	14729.379234759183	3800.5678229025257	27042.806506641282	56218.85728205526	15112.22310880069	20706.914362567586	10823.35532948435	16528.237891657227	14517.00542342117	17836.4740726532	50213.52220212149	15842.104334671516	33048.31785845561	17140.77774253022	22809.12940941128	15764.635220840742	17941.046651253986	17457.04651016652	20084.97661644657	11617.530412110369	13740.769203092734	43491.82104657399	34644.075208992275	21621.35153081931	5355.162328375014	5046.700582654179	36414.98667216145	25528.606900217303	11266.519725080378	3611.493139931882	42359.7671541668	18393.398542098	12249.89924116774	20001.17897837232	5063.320391091877	8032.246490335649	17658.64178064293	23135.708995436467	13194.738545520304	5651.940874571407	10579.137205296202	39895.39498837624	63428.05597570781	15077.210538495397	11513.030140617173	19433.365364952733	10976.113556226075	12049.766238110635	44132.17851893663	16768.818833219168	13457.442716128242	14734.38783023231	9943.007381427118	32545.356763386935	14362.917417148332	13653.380844388666	33422.90547373077	18556.88958767795	16071.518736750591	13636.954499454421	15248.005483072286	15962.30228480759	20737.412194152097	36006.565966357884
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.0	12.61544733867497	13.865565895951095	11.438312249610382	280.15480254726253	3.2969458397595166	4.474761578806743	263.23976398318996	12.183430159332428	3.767489837433762	8.272969522430513	2.665174630052772	0.0	0.0	0.0	0.0	0.0	1.4616037555404093	34.35965025760544	40.12725546239103	58.03534720981418	9.966185512810156	277.33616046711495	40.30123441955398	153.05474814041955	19.57869484853502	506.19441299534896	22.63063364622893	11.625905100313046	8.086249141170843	12.084250246312818	62.014215220754856	187.0493425103817	50.03084918086293	161.13108138188096	1086.1728252348948	32.83006731362235	393.2930783967579	45.60517254494118	24.97081497388512	2.3674270263753336	17.010395404112742	691.7913599378344	21.771920834890857	17.264490180970913	0.0	299.6540814399832	2094.742085306439	73.96472999176954	0.0	0.0	0.0	19.463883731152922	3.6068236948159504	0.0	0.0	56.34392703870514	1104.9688111038413	2901.9316636946473	90.02822439077983	471.0051089905024	167.77476857391397	145.24465245680247	3.9560414464051226	2.1902117957931706	17.603814679425007	84.03942654761423	179.4186418058201	18.484645182300067	11.429524143792133	226.62361206817206	4223.569650540161	82.45816613783268	339.15050421501144	56.141977750079356	795.8376264745717	23.061448606448696	0.0	77.52650043243342	72.78003080274199	30.75580811716147	193.92667292184132	18.107788428843826	504.0389227485708	1794.4879423328368	180.78422038636427	10.314035204131889	34.104865205288185	2257.7217491943247	12.200993366445731	37.33727700176655	3600.867292940557	316.28410261382203	63.80799664568771	349.00630682524394	37.57496010524087	85.84181976634027	310.01475778883605	102.20473900328862	98.13199990987155	771.1173749340408	3069.4763310523285	1.7054147574656011	1731.2843214901898	87.44808305854299	0.6999525934103089	5.007481949443731	27.533724415210973	59.54242680758565	19.490330273009654	75.61484062499248	3.7563810002581834	405.0408244135344	0.0	0.0	9.213292417645613	594.1499442629801	0.7777259640685367	22.15532318252894	148.79579428278342	7.00938240021419	0.0	0.0	23.255626960064827	24.01713701503064	70.69021079568225	62.51544255741987	28.685293560078286	119.72943794489963	29.666283320892685	1082.2437139286826	1075.8832215239117	57.05653860570075	76.58640062526045	45.05840250368898	24.833681463361046	29.806873534412528	18.15254801496886	286.8971127213878	254.09391428420656	30.53955149305113	120.5083142786833	78.09006997629983	4.599065624676705	0.0	3.0877803769759935	7.509016396825256	2.1769717011074365	0.0	18.729146793132575	281.8177366519267	2737.2676024476173	2.3421561230676358	1.596146798294163	0.0	96.34947164857832	0.9644068030004008	43.02218204194043	39.2391095170412	0.7777443162436878	0.0	79.95072377613442	55.09759991665264	72.91990883509821	9.814543427608871	279.49345788323654	458.3917425746494	45.50631623899292	91.95055179692676	11.65207523551365	42.25776846109184	0.0	1727.5106976789211	18.450891819768927	28.033324697504796	47.14805733966935	130.66321917317984	74.35038846281827	8.701428706720957	47.80462576478343	191.75286321929468	1.6411860700356538	2.102885450392004	10.3915848465755	72.2697894397038	51.17307649507525	528.515354778674	1069.9168787231806	14.855164429206887	19.031419359646936	1845.5258017304843	49.08249306289759	26.238562803112597	356.08561147103273	605.5572529287521	24.899557435729843	123.99597195893524	1.1665396395741974	497.8310518838326	5.442728639001634	23.5105814166619	41.39135251849528	4.172003150361385	6.409745095981274	24.310635437980643	26.174461002729856	16.060128617086036	143.32092539969494	66.5682493612475	29.57835889548324	80.79418780359936	43.94036268291724	1109.7733014054786	10.999071317710369	4.659121357790853	843.6117957344451	3.326266765239669	145.39916834185766	0.0	0.0	28.59445634185075	737.3699042516105	4.381686488717849	0.0	4.92612225827871	0.0	782.9085320379456	194.89048240987907	4.717323841534698	86.3098171092862	19.24917891774181	625.0919549636615	0.0	19.713532642361788	12.369365900885375	3.376816568908801	21.925622266266625	73.70988188350667	11.820611967391972	121.53480938770497	21.4771365506141	20.370362034592265	96.74103223674325	2.838491056842439	17.59955738773888	376.49109274478826	1602.044414610694	35.90623201064506	423.0811797655565	188.307078563846	300.68238113738306	291.3735361122468	993.2451603999975	2788.6566985331556	17.810405649240995	484.50092339566834	655.6642138307132	859.2962562382311	0.777765238956363	0.0	19.03364193397549	5.586473724281688	74.08715540414013	665.5994619354062	351.1755802561755	86.78482251273806	18.162237219903666	115.20818912338247	108.20542973767735	23.858592808774727	365.3899047350511	61.888591496246576	37.00963338663116	33.00026709815453	1472.4370509204143	195.93948089663817	3.829266820162062	6.238813443412403	2.7145245798422155	184.62731608263184	14.149237562278508	16.586414250179704	227.43550781866273	479.4423193158688	320.3869643276676	17.66357636486002	355.3513945840099	154.51524243658133	406.262056676057	27.148645728027756	20.38550037330402	40.40374305466846	15.539727333427745	543.2689710679384	105.87000202738591	137.59785144341183	209.5704770928906	221.79749543377744	12.360412614518037	5.336073526648726	199.3268600544639	88.61113330213504	20.053384712692747	15.804927717350225	122.14350857728627	643.8944267069307	49.13526020621111	74.87977447815116	95.11734893989549	18.01271851484983	102.42956980871605	0.0	2.3331392167120533	0.0	2.568895376164012	54.916767830195994	82.08047625390266	7.732576089991997	70.25286257942743	21.367392976829994	5.782828230033793	0.0	7.633907691057821	4.418970827993484	51.305807300996356	7.043230732567853	620.7188818994692	1.1811113250999574	3.8290418196176383	1.1665608509354812	316.74160555445627	64.21648981851258	6.1941275921787105	131.80196969354643	11.083596682688928	3.370887304409571	31.097848057400384	123.85688867644478	12.2747944903926	73.5034891846717	14.891136964415228	34.284121892660224	0.0	1.179296037056206	135.46142471713327	37.15962826145797	3.164292777959443	29.651862816548096	46.37239311147357	0.0	7.359328719509149	60.34437228291666	9.241754658424279	55.268177768640776	403.9292771656365	0.0	2.487210807313603	27.60999943455915	386.14214556956176	39.91918680413689	4.761576576866848	3.888192630437347	720.6956028486595	2.5196007331143733	89.0178263098798	5.5706150342877825	16.91478543359914	2.0463040245340345	2.33244063856167	40.27626513434672	321.8773762831199	63.5341646866655	53.47296677260589	23.30571527825561	152.75317023953554	317.02378138591627	477.5680984214684	753.1232353580863	256.7452609875585	77.56860671338714	1931.0103185535243	29.01185991974719	131.51616128870342	34.74844483280074	245.3374028087247	50.39725148066453	1.9439736731372792	249.83022108844534	0.9643842692491547	0.0	0.0	92.17542541704442	0.7777466194938133	0.7774994708324506	283.3960979261321	89.23281489803773	1.2370840574086723	789.9265823102321	598.4153013150452	50.922235979280565	810.0261186296161	10.639466883602093	25.781768890841597	3014.159154278043	59.022466938949286	31.969688107485787	85.44906216767878	239.8658123453085	140.22196405009907	34.48068550094969	3182.1730726970864	4398.433410253812	36.35447185832213	9.370621049749914	67.79585404673199	363.0736269042257	40.34755956779719	60.813439864234894	5.706767512499023	15.176094866636191	24.807781172799302	74.15126486580442	4.195368176838348	12.006188931046863	14.540436841980414	67.15664766124158	3.4941514765847317	199.33142959440764	192.43088660654888	75.40792722821112	282.3022089325921	46.005272229475906	25.695413337797593	148.36370812308087	9.005142588451863	243.39317056998829	8.134901714869128	132.78744023026752	1794.9399282245413	131.86216579848838	103.38981039735772
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86	84.47036345082032	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1525.1433601831066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.728323699422	0.0	0.0	30.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	82.57	0.0	0.0	11.604185117096952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.79	0.0	0.0	2026.9819321533923	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	1897.0	0.0	65.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.75409836065573	0.0	0.0	21.622857142857143	0.0	0.0	0.0	0.0	4.5	0.0	8.29	0.0	0.0	0.0	0.0	668.4300000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.95945945945945	0.0	0.0	0.0	0.0	43.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57	0.0	0.0	177.69931034482755	0.0	0.0	156.69266770670828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	63.0	0.0	0.0	38.53749568022117	0.0	0.0	61.70407305647076	48.831030006871806	0.0	0.0	0.0	52.29	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.5462962962963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.16663519892109	0.0	0.0	0.0	0.0	0.0	21.5	0.0	0.0	9.5	0.0	0.0	0.0	0.0	37.64	862.6723989681858	0.0	0.0	8.497119877441593	0.0	0.0	36.0	103.5	0.0	44.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.428571428571429	0.0	0.0	0.0	0.0	0.0	16.0	0.0	56.42000000000001	0.0	503.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.00000000000001	0.0	187.21000000000004	0.0	0.0	25.750000000000004	0.0	0.0	0.0	0.0	15.599999999999998	4.43	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.21142857142857	0.0	4.0	0.0	0.0	29.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.50000000000001	0.0	0.0	0.0	0.0	0.0	83.14	0.0	0.0	0.0	46.75	0.0	0.0	0.0	0.0	23.5	1227.4884003552343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.19013062409289	0.0	0.0	90.59470176791321	0.0	0.0	442.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2317.136612512342	0.0	0.0	0.0	0.0	66.14	0.0	0.0	0.0	0.0	0.0	36.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.50000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	608.5	25.756097560975615	0.0
